V4_0,Time_codelist,Time,Geography_codelist,Geography,Age_codelist,Age,Sex_codelist,Sex
462998,Year,2014,K03000001,Great Britain,48,48,2,Female
911510,Year,2014,K03000001,Great Britain,48,48,0,All
460967,Year,2015,K03000001,Great Britain,48,48,2,Female
451194,Year,2015,K03000001,Great Britain,48,48,1,Male
461090,Year,2016,K03000001,Great Britain,49,49,2,Female
912161,Year,2015,K03000001,Great Britain,48,48,0,All
451412,Year,2016,K03000001,Great Britain,49,49,1,Male
912502,Year,2016,K03000001,Great Britain,49,49,0,All
448961,Year,2013,K03000001,Great Britain,49,49,1,Male
462356,Year,2013,K03000001,Great Britain,49,49,2,Female
911317,Year,2013,K03000001,Great Britain,49,49,0,All
466705,Year,2014,K03000001,Great Britain,49,49,2,Female
452669,Year,2014,K03000001,Great Britain,49,49,1,Male
919374,Year,2014,K03000001,Great Britain,49,49,0,All
463382,Year,2015,K03000001,Great Britain,49,49,2,Female
448506,Year,2015,K03000001,Great Britain,49,49,1,Male
463275,Year,2016,K03000001,Great Britain,50,50,2,Female
911888,Year,2015,K03000001,Great Britain,49,49,0,All
448417,Year,2016,K03000001,Great Britain,50,50,1,Male
911692,Year,2016,K03000001,Great Britain,50,50,0,All
452476,Year,2013,K03000001,Great Britain,50,50,2,Female
440925,Year,2013,K03000001,Great Britain,50,50,1,Male
893401,Year,2013,K03000001,Great Britain,50,50,0,All
462348,Year,2014,K03000001,Great Britain,50,50,2,Female
910803,Year,2014,K03000001,Great Britain,50,50,0,All
448455,Year,2014,K03000001,Great Britain,50,50,1,Male
466823,Year,2015,K03000001,Great Britain,50,50,2,Female
452342,Year,2015,K03000001,Great Britain,50,50,1,Male
919165,Year,2015,K03000001,Great Britain,50,50,0,All
466662,Year,2016,K03000001,Great Britain,51,51,2,Female
451891,Year,2016,K03000001,Great Britain,51,51,1,Male
918553,Year,2016,K03000001,Great Britain,51,51,0,All
441480,Year,2013,K03000001,Great Britain,51,51,2,Female
874530,Year,2013,K03000001,Great Britain,51,51,0,All
433050,Year,2013,K03000001,Great Britain,51,51,1,Male
452295,Year,2014,K03000001,Great Britain,51,51,2,Female
440189,Year,2014,K03000001,Great Britain,51,51,1,Male
892484,Year,2014,K03000001,Great Britain,51,51,0,All
462446,Year,2015,K03000001,Great Britain,51,51,2,Female
447992,Year,2015,K03000001,Great Britain,51,51,1,Male
910438,Year,2015,K03000001,Great Britain,51,51,0,All
461978,Year,2016,K03000001,Great Britain,52,52,2,Female
447629,Year,2016,K03000001,Great Britain,52,52,1,Male
909607,Year,2016,K03000001,Great Britain,52,52,0,All
426767,Year,2013,K03000001,Great Britain,52,52,2,Female
418536,Year,2013,K03000001,Great Britain,52,52,1,Male
845303,Year,2013,K03000001,Great Britain,52,52,0,All
441166,Year,2014,K03000001,Great Britain,52,52,2,Female
432387,Year,2014,K03000001,Great Britain,52,52,1,Male
873553,Year,2014,K03000001,Great Britain,52,52,0,All
451933,Year,2015,K03000001,Great Britain,52,52,2,Female
439498,Year,2015,K03000001,Great Britain,52,52,1,Male
891431,Year,2015,K03000001,Great Britain,52,52,0,All
451619,Year,2016,K03000001,Great Britain,53,53,2,Female
438834,Year,2016,K03000001,Great Britain,53,53,1,Male
890453,Year,2016,K03000001,Great Britain,53,53,0,All
409946,Year,2013,K03000001,Great Britain,53,53,2,Female
402204,Year,2013,K03000001,Great Britain,53,53,1,Male
812150,Year,2013,K03000001,Great Britain,53,53,0,All
426309,Year,2014,K03000001,Great Britain,53,53,2,Female
417780,Year,2014,K03000001,Great Britain,53,53,1,Male
844089,Year,2014,K03000001,Great Britain,53,53,0,All
440767,Year,2015,K03000001,Great Britain,53,53,2,Female
431523,Year,2015,K03000001,Great Britain,53,53,1,Male
440262,Year,2016,K03000001,Great Britain,54,54,2,Female
872290,Year,2015,K03000001,Great Britain,53,53,0,All
430572,Year,2016,K03000001,Great Britain,54,54,1,Male
870834,Year,2016,K03000001,Great Britain,54,54,0,All
401816,Year,2013,K03000001,Great Britain,54,54,2,Female
393642,Year,2013,K03000001,Great Britain,54,54,1,Male
795458,Year,2013,K03000001,Great Britain,54,54,0,All
409340,Year,2014,K03000001,Great Britain,54,54,2,Female
401312,Year,2014,K03000001,Great Britain,54,54,1,Male
810652,Year,2014,K03000001,Great Britain,54,54,0,All
416879,Year,2015,K03000001,Great Britain,54,54,1,Male
425747,Year,2015,K03000001,Great Britain,54,54,2,Female
842626,Year,2015,K03000001,Great Britain,54,54,0,All
425062,Year,2016,K03000001,Great Britain,55,55,2,Female
415798,Year,2016,K03000001,Great Britain,55,55,1,Male
840860,Year,2016,K03000001,Great Britain,55,55,0,All
392927,Year,2013,K03000001,Great Britain,55,55,2,Female
384826,Year,2013,K03000001,Great Britain,55,55,1,Male
777753,Year,2013,K03000001,Great Britain,55,55,0,All
401263,Year,2014,K03000001,Great Britain,55,55,2,Female
392392,Year,2014,K03000001,Great Britain,55,55,1,Male
793655,Year,2014,K03000001,Great Britain,55,55,0,All
408737,Year,2015,K03000001,Great Britain,55,55,2,Female
400096,Year,2015,K03000001,Great Britain,55,55,1,Male
808833,Year,2015,K03000001,Great Britain,55,55,0,All
408156,Year,2016,K03000001,Great Britain,56,56,2,Female
398579,Year,2016,K03000001,Great Britain,56,56,1,Male
806735,Year,2016,K03000001,Great Britain,56,56,0,All
379352,Year,2013,K03000001,Great Britain,56,56,2,Female
370795,Year,2013,K03000001,Great Britain,56,56,1,Male
750147,Year,2013,K03000001,Great Britain,56,56,0,All
392206,Year,2014,K03000001,Great Britain,56,56,2,Female
383477,Year,2014,K03000001,Great Britain,56,56,1,Male
775683,Year,2014,K03000001,Great Britain,56,56,0,All
400604,Year,2015,K03000001,Great Britain,56,56,2,Female
791509,Year,2015,K03000001,Great Britain,56,56,0,All
390905,Year,2015,K03000001,Great Britain,56,56,1,Male
399847,Year,2016,K03000001,Great Britain,57,57,2,Female
389411,Year,2016,K03000001,Great Britain,57,57,1,Male
789258,Year,2016,K03000001,Great Britain,57,57,0,All
366146,Year,2013,K03000001,Great Britain,57,57,2,Female
358104,Year,2013,K03000001,Great Britain,57,57,1,Male
724250,Year,2013,K03000001,Great Britain,57,57,0,All
369370,Year,2014,K03000001,Great Britain,57,57,1,Male
378537,Year,2014,K03000001,Great Britain,57,57,2,Female
747907,Year,2014,K03000001,Great Britain,57,57,0,All
391535,Year,2015,K03000001,Great Britain,57,57,2,Female
382153,Year,2015,K03000001,Great Britain,57,57,1,Male
773688,Year,2015,K03000001,Great Britain,57,57,0,All
390765,Year,2016,K03000001,Great Britain,58,58,2,Female
380399,Year,2016,K03000001,Great Britain,58,58,1,Male
771164,Year,2016,K03000001,Great Britain,58,58,0,All
354032,Year,2013,K03000001,Great Britain,58,58,2,Female
344098,Year,2013,K03000001,Great Britain,58,58,1,Male
698130,Year,2013,K03000001,Great Britain,58,58,0,All
365287,Year,2014,K03000001,Great Britain,58,58,2,Female
356164,Year,2014,K03000001,Great Britain,58,58,1,Male
721451,Year,2014,K03000001,Great Britain,58,58,0,All
377778,Year,2015,K03000001,Great Britain,58,58,2,Female
367686,Year,2015,K03000001,Great Britain,58,58,1,Male
376902,Year,2016,K03000001,Great Britain,59,59,2,Female
745464,Year,2015,K03000001,Great Britain,58,58,0,All
366006,Year,2016,K03000001,Great Britain,59,59,1,Male
742908,Year,2016,K03000001,Great Britain,59,59,0,All
356250,Year,2013,K03000001,Great Britain,59,59,2,Female
344263,Year,2013,K03000001,Great Britain,59,59,1,Male
700513,Year,2013,K03000001,Great Britain,59,59,0,All
353141,Year,2014,K03000001,Great Britain,59,59,2,Female
695232,Year,2014,K03000001,Great Britain,59,59,0,All
342091,Year,2014,K03000001,Great Britain,59,59,1,Male
364540,Year,2015,K03000001,Great Britain,59,59,2,Female
354283,Year,2015,K03000001,Great Britain,59,59,1,Male
718823,Year,2015,K03000001,Great Britain,59,59,0,All
363566,Year,2016,K03000001,Great Britain,60,60,2,Female
352464,Year,2016,K03000001,Great Britain,60,60,1,Male
716030,Year,2016,K03000001,Great Britain,60,60,0,All
351573,Year,2013,K03000001,Great Britain,60,60,2,Female
692114,Year,2013,K03000001,Great Britain,60,60,0,All
340541,Year,2013,K03000001,Great Britain,60,60,1,Male
355170,Year,2014,K03000001,Great Britain,60,60,2,Female
341925,Year,2014,K03000001,Great Britain,60,60,1,Male
697095,Year,2014,K03000001,Great Britain,60,60,0,All
352216,Year,2015,K03000001,Great Britain,60,60,2,Female
340197,Year,2015,K03000001,Great Britain,60,60,1,Male
692413,Year,2015,K03000001,Great Britain,60,60,0,All
338110,Year,2016,K03000001,Great Britain,61,61,1,Male
351115,Year,2016,K03000001,Great Britain,61,61,2,Female
689225,Year,2016,K03000001,Great Britain,61,61,0,All
343047,Year,2013,K03000001,Great Britain,61,61,2,Female
329804,Year,2013,K03000001,Great Britain,61,61,1,Male
672851,Year,2013,K03000001,Great Britain,61,61,0,All
350358,Year,2014,K03000001,Great Britain,61,61,2,Female
338193,Year,2014,K03000001,Great Britain,61,61,1,Male
688551,Year,2014,K03000001,Great Britain,61,61,0,All
354043,Year,2015,K03000001,Great Britain,61,61,2,Female
339813,Year,2015,K03000001,Great Britain,61,61,1,Male
693856,Year,2015,K03000001,Great Britain,61,61,0,All
352896,Year,2016,K03000001,Great Britain,62,62,2,Female
690386,Year,2016,K03000001,Great Britain,62,62,0,All
337490,Year,2016,K03000001,Great Britain,62,62,1,Male
346342,Year,2013,K03000001,Great Britain,62,62,2,Female
332120,Year,2013,K03000001,Great Britain,62,62,1,Male
341916,Year,2014,K03000001,Great Britain,62,62,2,Female
678462,Year,2013,K03000001,Great Britain,62,62,0,All
327195,Year,2014,K03000001,Great Britain,62,62,1,Male
669111,Year,2014,K03000001,Great Britain,62,62,0,All
349162,Year,2015,K03000001,Great Britain,62,62,2,Female
335882,Year,2015,K03000001,Great Britain,62,62,1,Male
347735,Year,2016,K03000001,Great Britain,63,63,2,Female
685044,Year,2015,K03000001,Great Britain,62,62,0,All
333220,Year,2016,K03000001,Great Britain,63,63,1,Male
680955,Year,2016,K03000001,Great Britain,63,63,0,All
354528,Year,2013,K03000001,Great Britain,63,63,2,Female
338138,Year,2013,K03000001,Great Britain,63,63,1,Male
692666,Year,2013,K03000001,Great Britain,63,63,0,All
344937,Year,2014,K03000001,Great Britain,63,63,2,Female
329535,Year,2014,K03000001,Great Britain,63,63,1,Male
674472,Year,2014,K03000001,Great Britain,63,63,0,All
340598,Year,2015,K03000001,Great Britain,63,63,2,Female
324717,Year,2015,K03000001,Great Britain,63,63,1,Male
665315,Year,2015,K03000001,Great Britain,63,63,0,All
338991,Year,2016,K03000001,Great Britain,64,64,2,Female
321726,Year,2016,K03000001,Great Britain,64,64,1,Male
660717,Year,2016,K03000001,Great Britain,64,64,0,All
363424,Year,2013,K03000001,Great Britain,64,64,2,Female
347634,Year,2013,K03000001,Great Britain,64,64,1,Male
711058,Year,2013,K03000001,Great Britain,64,64,0,All
335036,Year,2014,K03000001,Great Britain,64,64,1,Male
353009,Year,2014,K03000001,Great Britain,64,64,2,Female
688045,Year,2014,K03000001,Great Britain,64,64,0,All
343427,Year,2015,K03000001,Great Britain,64,64,2,Female
326586,Year,2015,K03000001,Great Britain,64,64,1,Male
341333,Year,2016,K03000001,Great Britain,65,65,2,Female
670013,Year,2015,K03000001,Great Britain,64,64,0,All
323013,Year,2016,K03000001,Great Britain,65,65,1,Male
664346,Year,2016,K03000001,Great Britain,65,65,0,All
384081,Year,2013,K03000001,Great Britain,65,65,2,Female
365858,Year,2013,K03000001,Great Britain,65,65,1,Male
749939,Year,2013,K03000001,Great Britain,65,65,0,All
361248,Year,2014,K03000001,Great Britain,65,65,2,Female
344094,Year,2014,K03000001,Great Britain,65,65,1,Male
705342,Year,2014,K03000001,Great Britain,65,65,0,All
351063,Year,2015,K03000001,Great Britain,65,65,2,Female
331472,Year,2015,K03000001,Great Britain,65,65,1,Male
682535,Year,2015,K03000001,Great Britain,65,65,0,All
348529,Year,2016,K03000001,Great Britain,66,66,2,Female
327710,Year,2016,K03000001,Great Britain,66,66,1,Male
676239,Year,2016,K03000001,Great Britain,66,66,0,All
416180,Year,2013,K03000001,Great Britain,66,66,2,Female
397228,Year,2013,K03000001,Great Britain,66,66,1,Male
813408,Year,2013,K03000001,Great Britain,66,66,0,All
381446,Year,2014,K03000001,Great Britain,66,66,2,Female
361907,Year,2014,K03000001,Great Britain,66,66,1,Male
743353,Year,2014,K03000001,Great Britain,66,66,0,All
358545,Year,2015,K03000001,Great Britain,66,66,2,Female
340150,Year,2015,K03000001,Great Britain,66,66,1,Male
698695,Year,2015,K03000001,Great Britain,66,66,0,All
355790,Year,2016,K03000001,Great Britain,67,67,2,Female
336031,Year,2016,K03000001,Great Britain,67,67,1,Male
691821,Year,2016,K03000001,Great Britain,67,67,0,All
304881,Year,2013,K03000001,Great Britain,67,67,1,Male
321938,Year,2013,K03000001,Great Britain,67,67,2,Female
626819,Year,2013,K03000001,Great Britain,67,67,0,All
413090,Year,2014,K03000001,Great Britain,67,67,2,Female
392450,Year,2014,K03000001,Great Britain,67,67,1,Male
805540,Year,2014,K03000001,Great Britain,67,67,0,All
378589,Year,2015,K03000001,Great Britain,67,67,2,Female
357333,Year,2015,K03000001,Great Britain,67,67,1,Male
735922,Year,2015,K03000001,Great Britain,67,67,0,All
375321,Year,2016,K03000001,Great Britain,68,68,2,Female
352495,Year,2016,K03000001,Great Britain,68,68,1,Male
727816,Year,2016,K03000001,Great Britain,68,68,0,All
313367,Year,2013,K03000001,Great Britain,68,68,2,Female
294257,Year,2013,K03000001,Great Britain,68,68,1,Male
607624,Year,2013,K03000001,Great Britain,68,68,0,All
319199,Year,2014,K03000001,Great Britain,68,68,2,Female
300575,Year,2014,K03000001,Great Britain,68,68,1,Male
619774,Year,2014,K03000001,Great Britain,68,68,0,All
409470,Year,2015,K03000001,Great Britain,68,68,2,Female
387134,Year,2015,K03000001,Great Britain,68,68,1,Male
796604,Year,2015,K03000001,Great Britain,68,68,0,All
405440,Year,2016,K03000001,Great Britain,69,69,2,Female
381362,Year,2016,K03000001,Great Britain,69,69,1,Male
786802,Year,2016,K03000001,Great Britain,69,69,0,All
312827,Year,2013,K03000001,Great Britain,69,69,2,Female
606388,Year,2013,K03000001,Great Britain,69,69,0,All
293561,Year,2013,K03000001,Great Britain,69,69,1,Male
310344,Year,2014,K03000001,Great Britain,69,69,2,Female
289518,Year,2014,K03000001,Great Britain,69,69,1,Male
599862,Year,2014,K03000001,Great Britain,69,69,0,All
316076,Year,2015,K03000001,Great Britain,69,69,2,Female
295944,Year,2015,K03000001,Great Britain,69,69,1,Male
312503,Year,2016,K03000001,Great Britain,70,70,2,Female
612020,Year,2015,K03000001,Great Britain,69,69,0,All
290785,Year,2016,K03000001,Great Britain,70,70,1,Male
603288,Year,2016,K03000001,Great Britain,70,70,0,All
294231,Year,2013,K03000001,Great Britain,70,70,2,Female
271355,Year,2013,K03000001,Great Britain,70,70,1,Male
565586,Year,2013,K03000001,Great Britain,70,70,0,All
309281,Year,2014,K03000001,Great Britain,70,70,2,Female
288325,Year,2014,K03000001,Great Britain,70,70,1,Male
597606,Year,2014,K03000001,Great Britain,70,70,0,All
306738,Year,2015,K03000001,Great Britain,70,70,2,Female
284526,Year,2015,K03000001,Great Britain,70,70,1,Male
591264,Year,2015,K03000001,Great Britain,70,70,0,All
302848,Year,2016,K03000001,Great Britain,71,71,2,Female
581914,Year,2016,K03000001,Great Britain,71,71,0,All
279066,Year,2016,K03000001,Great Britain,71,71,1,Male
265774,Year,2013,K03000001,Great Britain,71,71,2,Female
241123,Year,2013,K03000001,Great Britain,71,71,1,Male
290608,Year,2014,K03000001,Great Britain,71,71,2,Female
506897,Year,2013,K03000001,Great Britain,71,71,0,All
265916,Year,2014,K03000001,Great Britain,71,71,1,Male
556524,Year,2014,K03000001,Great Britain,71,71,0,All
305305,Year,2015,K03000001,Great Britain,71,71,2,Female
282780,Year,2015,K03000001,Great Britain,71,71,1,Male
588085,Year,2015,K03000001,Great Britain,71,71,0,All
301143,Year,2016,K03000001,Great Britain,72,72,2,Female
276846,Year,2016,K03000001,Great Britain,72,72,1,Male
577989,Year,2016,K03000001,Great Britain,72,72,0,All
241754,Year,2013,K03000001,Great Britain,72,72,2,Female
215547,Year,2013,K03000001,Great Britain,72,72,1,Male
457301,Year,2013,K03000001,Great Britain,72,72,0,All
261979,Year,2014,K03000001,Great Britain,72,72,2,Female
235513,Year,2014,K03000001,Great Britain,72,72,1,Male
497492,Year,2014,K03000001,Great Britain,72,72,0,All
286429,Year,2015,K03000001,Great Britain,72,72,2,Female
546417,Year,2015,K03000001,Great Britain,72,72,0,All
259988,Year,2015,K03000001,Great Britain,72,72,1,Male
281859,Year,2016,K03000001,Great Britain,73,73,2,Female
535500,Year,2016,K03000001,Great Britain,73,73,0,All
253641,Year,2016,K03000001,Great Britain,73,73,1,Male
250540,Year,2013,K03000001,Great Britain,73,73,2,Female
222612,Year,2013,K03000001,Great Britain,73,73,1,Male
473152,Year,2013,K03000001,Great Britain,73,73,0,All
210236,Year,2014,K03000001,Great Britain,73,73,1,Male
237931,Year,2014,K03000001,Great Britain,73,73,2,Female
448167,Year,2014,K03000001,Great Britain,73,73,0,All
257776,Year,2015,K03000001,Great Britain,73,73,2,Female
229825,Year,2015,K03000001,Great Britain,73,73,1,Male
487601,Year,2015,K03000001,Great Britain,73,73,0,All
253082,Year,2016,K03000001,Great Britain,74,74,2,Female
223726,Year,2016,K03000001,Great Britain,74,74,1,Male
476808,Year,2016,K03000001,Great Britain,74,74,0,All
249108,Year,2013,K03000001,Great Britain,74,74,2,Female
219146,Year,2013,K03000001,Great Britain,74,74,1,Male
468254,Year,2013,K03000001,Great Britain,74,74,0,All
246073,Year,2014,K03000001,Great Britain,74,74,2,Female
216800,Year,2014,K03000001,Great Britain,74,74,1,Male
462873,Year,2014,K03000001,Great Britain,74,74,0,All
233564,Year,2015,K03000001,Great Britain,74,74,2,Female
204426,Year,2015,K03000001,Great Britain,74,74,1,Male
228828,Year,2016,K03000001,Great Britain,75,75,2,Female
437990,Year,2015,K03000001,Great Britain,74,74,0,All
198325,Year,2016,K03000001,Great Britain,75,75,1,Male
427153,Year,2016,K03000001,Great Britain,75,75,0,All
242646,Year,2013,K03000001,Great Britain,75,75,2,Female
211914,Year,2013,K03000001,Great Britain,75,75,1,Male
454560,Year,2013,K03000001,Great Britain,75,75,0,All
244180,Year,2014,K03000001,Great Britain,75,75,2,Female
456983,Year,2014,K03000001,Great Britain,75,75,0,All
212803,Year,2014,K03000001,Great Britain,75,75,1,Male
241053,Year,2015,K03000001,Great Britain,75,75,2,Female
210233,Year,2015,K03000001,Great Britain,75,75,1,Male
451286,Year,2015,K03000001,Great Britain,75,75,0,All
235676,Year,2016,K03000001,Great Britain,76,76,2,Female
203429,Year,2016,K03000001,Great Britain,76,76,1,Male
439105,Year,2016,K03000001,Great Britain,76,76,0,All
232121,Year,2013,K03000001,Great Britain,76,76,2,Female
430495,Year,2013,K03000001,Great Britain,76,76,0,All
198374,Year,2013,K03000001,Great Britain,76,76,1,Male
237366,Year,2014,K03000001,Great Britain,76,76,2,Female
205215,Year,2014,K03000001,Great Britain,76,76,1,Male
442581,Year,2014,K03000001,Great Britain,76,76,0,All
238579,Year,2015,K03000001,Great Britain,76,76,2,Female
205651,Year,2015,K03000001,Great Britain,76,76,1,Male
444230,Year,2015,K03000001,Great Britain,76,76,0,All
232554,Year,2016,K03000001,Great Britain,77,77,2,Female
198125,Year,2016,K03000001,Great Britain,77,77,1,Male
430679,Year,2016,K03000001,Great Britain,77,77,0,All
